time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,waited_ms,workload
49684.475,wf-tool-heavy-0209,agent-tool,LLM_DISPATCH,50807.545339758515,,0.0037525,GENERATE_TEXT,,,1043.0706920184834,,,,40.0,40.0,45,,,,,,,,,,,,,,,,
50286.544,wf-chat-light-0046,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,74,,,,,,,,,,search-tool,,,,,,
50286.544,wf-chat-light-0046,agent-chat,TOOL_DISPATCH,50516.00847675732,,,,,false,,,,,40.0,40.0,,,,,,,,,,,,search-tool,149.46442231079908,,,,
50351.699,wf-chat-light-0047,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,183,,,,,,,,,,search-tool,,,,,,
50351.699,wf-chat-light-0047,agent-chat,TOOL_DISPATCH,50759.18933045363,,,,,false,,,,,40.0,40.0,,,,,,,,,,,,search-tool,327.4906906708506,,,,
50442.321,wf-tool-heavy-0244,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,
50516.008,wf-chat-light-0046,agent-chat,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,955,4,,,,,,,,
50516.008,wf-chat-light-0046,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.004557500000000001,CALL_TOOL,,,,agent-chat-infra-114,1.0416666666666667,,,,217,,,,0.0,,,,,,,,,,,,
50516.008,wf-chat-light-0046,agent-chat,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
50517.050,wf-chat-light-0046,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-114,,,,,,,,,,,,,,,,,,,,,
50517.050,wf-chat-light-0046,agent-chat,LLM_DISPATCH,55147.5950623018,,0.004557500000000001,CALL_TOOL,,,4550.544918877813,,,,40.0,40.0,217,,,,,,,,,,,,,,,,
50759.189,wf-chat-light-0047,agent-chat,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,641,3,,,,,,,,
50759.189,wf-chat-light-0047,agent-chat,INFRA_SUBMIT,,6.25,0.0030525000000000005,CALL_TOOL,,,,agent-chat-infra-115,6.25,,,,145,,,,0.0,,,,,,,,,,,,
50759.189,wf-chat-light-0047,agent-chat,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
50765.439,wf-chat-light-0047,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-115,,,,,,,,,,,,,,,,,,,,,
50765.439,wf-chat-light-0047,agent-chat,LLM_DISPATCH,54470.84423611746,,0.0030525000000000005,CALL_TOOL,,,3625.404905663829,,,,40.0,40.0,145,,,,,,,,,,,,,,,,
50797.144,wf-chat-light-0041,agent-chat,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,99,,,,,,,,,,,,,,,,
50797.144,wf-chat-light-0052,agent-chat,QUEUE_EXIT,,,,,,,,,,,,,,,38,,,,,,,,,,,,,23989.293126080483,
50797.144,wf-chat-light-0052,agent-chat,AGENT_RECEIVE,,,,,,,,,,75,,,,,,,,,,75,1,,,,,,,,
50797.144,wf-chat-light-0052,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.0024375000000000004,CALL_TOOL,,,,agent-chat-infra-116,1.0416666666666667,,,,225,,,,0.0,,,,,,,,,,,,
50797.144,wf-chat-light-0041,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,4,,,,0.01012,29917.628595622315,,chat-light
50798.185,wf-chat-light-0052,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-116,,,,,,,,,,,,,,,,,,,,,
50798.185,wf-chat-light-0052,agent-chat,LLM_DISPATCH,59945.2831461349,,0.0024375000000000004,CALL_TOOL,,,9067.09790717416,,,,40.0,40.0,225,,,,,,,,,,,,,,,,
50807.545,wf-tool-heavy-0209,agent-tool,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,45,,,,,,,,,,,,,,,,
50807.545,wf-tool-heavy-0220,agent-tool,QUEUE_EXIT,,,,,,,,,,,,,,,24,,,,,,,,,,,,,23693.014375889838,
50807.545,wf-tool-heavy-0220,agent-tool,AGENT_RECEIVE,,,,,,,,,,205,,,,,,,,,,205,1,,,,,,,,
50807.545,wf-tool-heavy-0220,agent-tool,INFRA_SUBMIT,,6.25,0.0016925,CALL_TOOL,,,,agent-tool-infra-55,6.25,,,,118,,,,0.0,,,,,,,,,,,,
50807.545,wf-tool-heavy-0209,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,5,,,,0.0162325,34221.0507455132,,tool-heavy
50813.795,wf-tool-heavy-0220,agent-tool,INFRA_COMPLETE,,,,,,,,agent-tool-infra-55,,,,,,,,,,,,,,,,,,,,,
50813.795,wf-tool-heavy-0220,agent-tool,LLM_DISPATCH,56699.471408444995,,0.0016925,CALL_TOOL,,,5805.676068686476,,,,40.0,40.0,118,,,,,,,,,,,,,,,,
50834.059,wf-chat-light-0038,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,84,,,,,,,,,,search-tool,,,,,,
50834.059,wf-chat-light-0038,agent-chat,TOOL_DISPATCH,51134.65968855206,,,,,false,,,,,40.0,40.0,,,,,,,,,,,,search-tool,220.60031070157547,,,,
50922.726,wf-tool-heavy-0245,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,
51134.660,wf-chat-light-0038,agent-chat,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,1228,5,,,,,,,,
51134.660,wf-chat-light-0038,agent-chat,INFRA_SUBMIT,,6.25,0.004730000000000001,GENERATE_TEXT,,,,agent-chat-infra-117,6.25,,,,166,,,,0.0,,,,,,,,,,,,
51134.660,wf-chat-light-0038,agent-chat,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
51140.910,wf-chat-light-0038,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-117,,,,,,,,,,,,,,,,,,,,,
51140.910,wf-chat-light-0038,agent-chat,LLM_DISPATCH,56629.19361600688,,0.004730000000000001,GENERATE_TEXT,,,5408.283927454817,,,,40.0,40.0,166,,,,,,,,,,,,,,,,
51252.204,wf-tool-heavy-0218,agent-tool,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,199,,,,,,,,,,,,,,,,
51252.204,wf-tool-heavy-0221,agent-tool,QUEUE_EXIT,,,,,,,,,,,,,,,24,,,,,,,,,,,,,23363.92557424445,
51252.204,wf-tool-heavy-0221,agent-tool,AGENT_RECEIVE,,,,,,,,,,176,,,,,,,,,,176,1,,,,,,,,
51252.204,wf-tool-heavy-0221,agent-tool,INFRA_SUBMIT,,1.0416666666666667,0.0015000000000000002,CALL_TOOL,,,,agent-tool-infra-56,1.0416666666666667,,,,106,,,,0.0,,,,,,,,,,,,
51252.204,wf-tool-heavy-0218,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.00232,24765.87485161532,,tool-heavy
51253.245,wf-tool-heavy-0221,agent-tool,INFRA_COMPLETE,,,,,,,,agent-tool-infra-56,,,,,,,,,,,,,,,,,,,,,
51253.245,wf-tool-heavy-0221,agent-tool,LLM_DISPATCH,54527.340259878074,,0.0015000000000000002,CALL_TOOL,,,3194.094852827463,,,,40.0,40.0,106,,,,,,,,,,,,,,,,
51748.922,wf-chat-light-0091,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,
52109.092,wf-tool-heavy-0246,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,
52113.288,wf-chat-light-0092,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,
52152.114,wf-chat-light-0093,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,
52223.310,wf-chat-light-0040,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,190,,,,,,,,,,search-tool,,,,,,
52223.310,wf-chat-light-0040,agent-chat,TOOL_DISPATCH,52548.600208171774,,,,,false,,,,,40.0,40.0,,,,,,,,,,,,search-tool,245.2906105959566,,,,
52247.789,wf-chat-light-0048,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,218,,,,,,,,,,search-tool,,,,,,
