time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,session_tokens,step,steps,target,total_cost_usd,total_latency_ms,waited_ms,workload
203682.635,wf-validation-0176,agent-1,LLM_DISPATCH,207934.81494555887,,0.0016275,GENERATE_TEXT,,4252.1795146664435,,,,0.0,0.0,150,,,,,,,,,,,,,
204175.930,wf-validation-0171,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,149,,,,,,,,,,,,,
204175.930,wf-validation-0177,agent-1,QUEUE_EXIT,,,,,,,,,,,,,,4,,,,,,,,,,3987.358880610467,
204175.930,wf-validation-0177,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
204175.930,wf-validation-0177,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.001605,GENERATE_TEXT,,,agent-1-infra-177,0.005208333333333333,,,,148,,,,0.0,,,,,,,,,
204175.930,wf-validation-0171,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016150000000000001,7356.2955310299585,,validation
204175.935,wf-validation-0177,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-177,,,,,,,,,,,,,,,,,,
204175.935,wf-validation-0177,agent-1,LLM_DISPATCH,208132.0337260006,,0.001605,GENERATE_TEXT,,3956.0989036278397,,,,0.0,0.0,148,,,,,,,,,,,,,
204308.751,wf-validation-0182,agent-1,QUEUE_ENTER,,,,,,,,,,,,,,,5,,,,,,,,,,
204415.072,wf-validation-0173,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,149,,,,,,,,,,,,,
204415.072,wf-validation-0178,agent-1,QUEUE_EXIT,,,,,,,,,,,,,,4,,,,,,,,,,4179.957191932946,
204415.072,wf-validation-0178,agent-1,AGENT_RECEIVE,,,,,,,,,49,,,,,,,,,49,1,,,,,,
204415.072,wf-validation-0178,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016325,GENERATE_TEXT,,,agent-1-infra-178,0.005208333333333333,,,,151,,,,0.0,,,,,,,,,
204415.072,wf-validation-0173,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016150000000000001,6047.169474113267,,validation
204415.077,wf-validation-0178,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-178,,,,,,,,,,,,,,,,,,
204415.077,wf-validation-0178,agent-1,LLM_DISPATCH,207953.48422242247,,0.0016325,GENERATE_TEXT,,3538.4069534629216,,,,0.0,0.0,151,,,,,,,,,,,,,
206765.473,wf-validation-0174,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,149,,,,,,,,,,,,,
206765.473,wf-validation-0179,agent-1,QUEUE_EXIT,,,,,,,,,,,,,,3,,,,,,,,,,5533.165408149071,
206765.473,wf-validation-0179,agent-1,AGENT_RECEIVE,,,,,,,,,49,,,,,,,,,49,1,,,,,,
206765.473,wf-validation-0179,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016325,GENERATE_TEXT,,,agent-1-infra-179,0.005208333333333333,,,,151,,,,0.0,,,,,,,,,
206765.473,wf-validation-0174,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016175000000000002,8326.201727534615,,validation
206765.478,wf-validation-0179,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-179,,,,,,,,,,,,,,,,,,
206765.478,wf-validation-0179,agent-1,LLM_DISPATCH,211116.66126910297,,0.0016325,GENERATE_TEXT,,4351.18326075428,,,,0.0,0.0,151,,,,,,,,,,,,,
207675.937,wf-validation-0175,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,151,,,,,,,,,,,,,
207675.937,wf-validation-0180,agent-1,QUEUE_EXIT,,,,,,,,,,,,,,2,,,,,,,,,,4947.338674403029,
207675.937,wf-validation-0180,agent-1,AGENT_RECEIVE,,,,,,,,,49,,,,,,,,,49,1,,,,,,
207675.937,wf-validation-0180,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016125000000000002,GENERATE_TEXT,,,agent-1-infra-180,0.005208333333333333,,,,149,,,,0.0,,,,,,,,,
