time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,waited_ms,workload
8394.307,wf-tool-heavy-0202,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,258,,,,,,,,,,,,,,,tool-heavy
8487.003,wf-chat-light-0019,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,10,,,,,,,,,,,,,,,chat-light
8772.568,wf-tool-heavy-0203,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,179,,,,,,,,,,,,,,,tool-heavy
8803.521,wf-chat-light-0020,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,17,,,,,,,,,,,,,,,chat-light
9681.685,wf-chat-light-0021,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,45,,,,,,,,,,,,,,,chat-light
9990.062,wf-chat-light-0022,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,55,,,,,,,,,,,,,,,chat-light
10072.690,wf-tool-heavy-0204,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,150,,,,,,,,,,,,,,,tool-heavy
10154.711,wf-chat-light-0023,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,40,,,,,,,,,,,,,,,chat-light
10753.190,wf-tool-heavy-0205,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,152,,,,,,,,,,,,,,,tool-heavy
11140.429,wf-tool-heavy-0206,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,287,,,,,,,,,,,,,,,tool-heavy
11158.502,wf-chat-light-0024,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,40,,,,,,,,,,,,,,,chat-light
11491.843,wf-chat-light-0025,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,28,,,,,,,,,,,,,,,chat-light
12093.594,wf-chat-light-0026,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,87,,,,,,,,,,,,,,,chat-light
12283.002,wf-chat-light-0027,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,71,,,,,,,,,,,,,,,chat-light
13310.140,wf-chat-light-0028,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,11,,,,,,,,,,,,,,,chat-light
14129.396,wf-chat-light-0029,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,78,,,,,,,,,,,,,,,chat-light
14694.726,wf-tool-heavy-0207,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,228,,,,,,,,,,,,,,,tool-heavy
14726.818,wf-chat-light-0030,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,20,,,,,,,,,,,,,,,chat-light
15307.610,wf-tool-heavy-0208,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,157,,,,,,,,,,,,,,,tool-heavy
15923.152,wf-chat-light-0031,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,39,,,,,,,,,,,,,,,chat-light
16417.493,wf-chat-light-0032,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,61,,,,,,,,,,,,,,,chat-light
16586.495,wf-tool-heavy-0209,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,121,,,,,,,,,,,,,,,tool-heavy
16728.744,wf-chat-light-0033,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,12,,,,,,,,,,,,,,,chat-light
16798.567,wf-tool-heavy-0210,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,166,,,,,,,,,,,,,,,tool-heavy
17114.960,wf-tool-heavy-0211,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,343,,,,,,,,,,,,,,,tool-heavy
17232.825,wf-chat-light-0034,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,58,,,,,,,,,,,,,,,chat-light
17300.310,wf-chat-light-0035,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,50,,,,,,,,,,,,,,,chat-light
17318.893,wf-chat-light-0036,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,41,,,,,,,,,,,,,,,chat-light
17649.566,wf-chat-light-0037,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,83,,,,,,,,,,,,,,,chat-light
19057.711,wf-chat-light-0038,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,28,,,,,,,,,,,,,,,chat-light
19300.461,wf-chat-light-0039,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,63,,,,,,,,,,,,,,,chat-light
20422.821,wf-chat-light-0040,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,75,,,,,,,,,,,,,,,chat-light
20879.515,wf-chat-light-0041,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,68,,,,,,,,,,,,,,,chat-light
22026.850,wf-chat-light-0042,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,35,,,,,,,,,,,,,,,chat-light
22260.921,wf-chat-light-0043,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,35,,,,,,,,,,,,,,,chat-light
22450.197,wf-chat-light-0044,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,13,,,,,,,,,,,,,,,chat-light
22742.555,wf-chat-light-0045,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,42,,,,,,,,,,,,,,,chat-light
22836.238,wf-chat-light-0046,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,55,,,,,,,,,,,,,,,chat-light
23081.273,wf-tool-heavy-0212,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,174,,,,,,,,,,,,,,,tool-heavy
23217.638,wf-tool-heavy-0213,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,151,,,,,,,,,,,,,,,tool-heavy
23654.619,wf-chat-light-0047,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,41,,,,,,,,,,,,,,,chat-light
23820.400,wf-chat-light-0048,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,51,,,,,,,,,,,,,,,chat-light
23941.004,wf-tool-heavy-0214,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,78,,,,,,,,,,,,,,,tool-heavy
24317.325,wf-tool-heavy-0215,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,238,,,,,,,,,,,,,,,tool-heavy
24561.205,wf-tool-heavy-0216,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,150,,,,,,,,,,,,,,,tool-heavy
25391.141,wf-tool-heavy-0217,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,102,,,,,,,,,,,,,,,tool-heavy
25533.586,wf-chat-light-0049,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,64,,,,,,,,,,,,,,,chat-light
25540.663,wf-chat-light-0050,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,45,,,,,,,,,,,,,,,chat-light
26369.962,wf-chat-light-0051,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,52,,,,,,,,,,,,,,,chat-light
26486.329,wf-tool-heavy-0218,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,132,,,,,,,,,,,,,,,tool-heavy
26660.225,wf-tool-heavy-0219,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,259,,,,,,,,,,,,,,,tool-heavy
26807.850,wf-chat-light-0052,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,75,,,,,,,,,,,,,,,chat-light
27114.531,wf-tool-heavy-0220,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,205,,,,,,,,,,,,,,,tool-heavy
27390.621,wf-chat-light-0053,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,53,,,,,,,,,,,,,,,chat-light
27834.605,wf-chat-light-0054,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,30,,,,,,,,,,,,,,,chat-light
27888.278,wf-tool-heavy-0221,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,176,,,,,,,,,,,,,,,tool-heavy
28330.262,wf-tool-heavy-0222,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,204,,,,,,,,,,,,,,,tool-heavy
28780.456,wf-tool-heavy-0223,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,132,,,,,,,,,,,,,,,tool-heavy
28962.180,wf-chat-light-0055,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,80,,,,,,,,,,,,,,,chat-light
29826.982,wf-tool-heavy-0224,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,205,,,,,,,,,,,,,,,tool-heavy
30089.686,wf-tool-heavy-0225,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,222,,,,,,,,,,,,,,,tool-heavy
30131.935,wf-chat-light-0056,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,22,,,,,,,,,,,,,,,chat-light
31028.915,wf-chat-light-0057,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,12,,,,,,,,,,,,,,,chat-light
31178.229,wf-chat-light-0058,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,77,,,,,,,,,,,,,,,chat-light
31258.710,wf-tool-heavy-0226,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,222,,,,,,,,,,,,,,,tool-heavy
31408.537,wf-tool-heavy-0227,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,223,,,,,,,,,,,,,,,tool-heavy
32040.500,wf-chat-light-0059,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,81,,,,,,,,,,,,,,,chat-light
32244.991,wf-tool-heavy-0228,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,201,,,,,,,,,,,,,,,tool-heavy
32375.409,wf-chat-light-0060,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,73,,,,,,,,,,,,,,,chat-light
32599.702,wf-chat-light-0061,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,59,,,,,,,,,,,,,,,chat-light
32807.268,wf-chat-light-0062,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,63,,,,,,,,,,,,,,,chat-light
33516.739,wf-chat-light-0063,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,86,,,,,,,,,,,,,,,chat-light
34263.478,wf-chat-light-0064,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,51,,,,,,,,,,,,,,,chat-light
34499.351,wf-chat-light-0065,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,65,,,,,,,,,,,,,,,chat-light
34515.082,wf-tool-heavy-0229,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,278,,,,,,,,,,,,,,,tool-heavy
34586.605,wf-chat-light-0066,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,58,,,,,,,,,,,,,,,chat-light
35297.804,wf-tool-heavy-0230,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,261,,,,,,,,,,,,,,,tool-heavy
35391.476,wf-chat-light-0067,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,63,,,,,,,,,,,,,,,chat-light
35433.938,wf-tool-heavy-0231,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,248,,,,,,,,,,,,,,,tool-heavy
35959.079,wf-tool-heavy-0232,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,186,,,,,,,,,,,,,,,tool-heavy
36019.118,wf-tool-heavy-0233,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,221,,,,,,,,,,,,,,,tool-heavy
36257.960,wf-chat-light-0068,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,67,,,,,,,,,,,,,,,chat-light
36321.235,wf-tool-heavy-0234,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,139,,,,,,,,,,,,,,,tool-heavy
37207.466,wf-chat-light-0069,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,94,,,,,,,,,,,,,,,chat-light
37290.323,wf-chat-light-0070,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,67,,,,,,,,,,,,,,,chat-light
37672.726,wf-chat-light-0071,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,61,,,,,,,,,,,,,,,chat-light
37749.083,wf-tool-heavy-0235,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,150,,,,,,,,,,,,,,,tool-heavy
38309.432,wf-chat-light-0072,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,11,,,,,,,,,,,,,,,chat-light
38554.777,wf-chat-light-0073,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,68,,,,,,,,,,,,,,,chat-light
39217.530,wf-tool-heavy-0236,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,122,,,,,,,,,,,,,,,tool-heavy
39494.939,wf-chat-light-0074,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,46,,,,,,,,,,,,,,,chat-light
39700.060,wf-chat-light-0075,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,48,,,,,,,,,,,,,,,chat-light
40161.837,wf-chat-light-0076,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,38,,,,,,,,,,,,,,,chat-light
40252.698,wf-chat-light-0077,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,37,,,,,,,,,,,,,,,chat-light
40410.241,wf-tool-heavy-0237,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,319,,,,,,,,,,,,,,,tool-heavy
40616.878,wf-chat-light-0078,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,104,,,,,,,,,,,,,,,chat-light
41237.833,wf-chat-light-0079,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,59,,,,,,,,,,,,,,,chat-light
41676.334,wf-tool-heavy-0238,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,283,,,,,,,,,,,,,,,tool-heavy
42004.840,wf-chat-light-0080,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,68,,,,,,,,,,,,,,,chat-light
42176.009,wf-chat-light-0081,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,10,,,,,,,,,,,,,,,chat-light
42343.342,wf-chat-light-0082,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,52,,,,,,,,,,,,,,,chat-light
42872.703,wf-tool-heavy-0239,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,276,,,,,,,,,,,,,,,tool-heavy
44187.934,wf-chat-light-0083,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,54,,,,,,,,,,,,,,,chat-light
44403.059,wf-tool-heavy-0240,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,200,,,,,,,,,,,,,,,tool-heavy
44473.048,wf-chat-light-0084,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,30,,,,,,,,,,,,,,,chat-light
44863.472,wf-tool-heavy-0241,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,233,,,,,,,,,,,,,,,tool-heavy
44871.379,wf-chat-light-0085,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,61,,,,,,,,,,,,,,,chat-light
45324.616,wf-chat-light-0086,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,82,,,,,,,,,,,,,,,chat-light
46112.299,wf-tool-heavy-0242,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,246,,,,,,,,,,,,,,,tool-heavy
46176.643,wf-chat-light-0087,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,68,,,,,,,,,,,,,,,chat-light
46696.371,wf-chat-light-0088,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,44,,,,,,,,,,,,,,,chat-light
47612.946,wf-chat-light-0089,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,86,,,,,,,,,,,,,,,chat-light
47700.755,wf-chat-light-0090,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,77,,,,,,,,,,,,,,,chat-light
49090.876,wf-tool-heavy-0243,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,172,,,,,,,,,,,,,,,tool-heavy
50442.321,wf-tool-heavy-0244,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,200,,,,,,,,,,,,,,,tool-heavy
50922.726,wf-tool-heavy-0245,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,272,,,,,,,,,,,,,,,tool-heavy
51748.922,wf-chat-light-0091,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,59,,,,,,,,,,,,,,,chat-light
52109.092,wf-tool-heavy-0246,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,295,,,,,,,,,,,,,,,tool-heavy
52113.288,wf-chat-light-0092,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,78,,,,,,,,,,,,,,,chat-light
52152.114,wf-chat-light-0093,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,50,,,,,,,,,,,,,,,chat-light
52496.028,wf-chat-light-0094,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,24,,,,,,,,,,,,,,,chat-light
53080.127,wf-chat-light-0095,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,78,,,,,,,,,,,,,,,chat-light
53480.355,wf-chat-light-0096,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,25,,,,,,,,,,,,,,,chat-light
53797.222,wf-tool-heavy-0247,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,188,,,,,,,,,,,,,,,tool-heavy
54208.974,wf-chat-light-0097,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,52,,,,,,,,,,,,,,,chat-light
54283.291,wf-tool-heavy-0248,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,244,,,,,,,,,,,,,,,tool-heavy
54607.783,wf-tool-heavy-0249,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,223,,,,,,,,,,,,,,,tool-heavy
54671.476,wf-tool-heavy-0250,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,257,,,,,,,,,,,,,,,tool-heavy
54832.406,wf-chat-light-0098,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,24,,,,,,,,,,,,,,,chat-light
54865.620,wf-tool-heavy-0251,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,226,,,,,,,,,,,,,,,tool-heavy
55228.567,wf-chat-light-0099,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,40,,,,,,,,,,,,,,,chat-light
55249.497,wf-chat-light-0100,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,10,,,,,,,,,,,,,,,chat-light
56048.167,wf-chat-light-0101,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,72,,,,,,,,,,,,,,,chat-light
56358.773,wf-tool-heavy-0252,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,157,,,,,,,,,,,,,,,tool-heavy
56558.232,wf-chat-light-0102,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,29,,,,,,,,,,,,,,,chat-light
56975.378,wf-chat-light-0103,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,77,,,,,,,,,,,,,,,chat-light
57128.643,wf-chat-light-0104,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,108,,,,,,,,,,,,,,,chat-light
57215.019,wf-chat-light-0105,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,81,,,,,,,,,,,,,,,chat-light
57518.199,wf-chat-light-0106,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,33,,,,,,,,,,,,,,,chat-light
57674.175,wf-chat-light-0107,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,39,,,,,,,,,,,,,,,chat-light
57826.930,wf-tool-heavy-0253,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,210,,,,,,,,,,,,,,,tool-heavy
58118.424,wf-chat-light-0108,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,10,,,,,,,,,,,,,,,chat-light
58206.088,wf-chat-light-0109,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,16,,,,,,,,,,,,,,,chat-light
58348.343,wf-chat-light-0110,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,52,,,,,,,,,,,,,,,chat-light
58784.426,wf-tool-heavy-0254,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,239,,,,,,,,,,,,,,,tool-heavy
58848.720,wf-chat-light-0111,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,24,,,,,,,,,,,,,,,chat-light
59688.304,wf-chat-light-0112,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,75,,,,,,,,,,,,,,,chat-light
59949.273,wf-tool-heavy-0255,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,207,,,,,,,,,,,,,,,tool-heavy
61805.305,wf-chat-light-0113,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,50,,,,,,,,,,,,,,,chat-light
61960.628,wf-chat-light-0114,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,63,,,,,,,,,,,,,,,chat-light
62476.593,wf-chat-light-0115,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,62,,,,,,,,,,,,,,,chat-light
62659.300,wf-tool-heavy-0256,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,273,,,,,,,,,,,,,,,tool-heavy
62853.961,wf-tool-heavy-0257,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,222,,,,,,,,,,,,,,,tool-heavy
63160.877,wf-chat-light-0116,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,52,,,,,,,,,,,,,,,chat-light
63231.663,wf-chat-light-0117,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,59,,,,,,,,,,,,,,,chat-light
