time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,session_tokens,step,steps,target,total_cost_usd,total_latency_ms,waited_ms,workload
367528.465,wf-validation-0210,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
367528.465,wf-validation-0210,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016225,4285.514143563167,,validation
373714.127,wf-validation-0212,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
373714.127,wf-validation-0212,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016250000000000001,GENERATE_TEXT,,,agent-1-infra-212,0.005208333333333333,,,,150,,,,0.0,,,,,,,,,
373714.132,wf-validation-0212,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-212,,,,,,,,,,,,,,,,,,
373714.132,wf-validation-0212,agent-1,LLM_DISPATCH,378279.4221980974,,0.0016250000000000001,GENERATE_TEXT,,4565.290265056185,,,,0.0,0.0,150,,,,,,,,,,,,,
373941.403,wf-validation-0213,agent-1,AGENT_RECEIVE,,,,,,,,,49,,,,,,,,,49,1,,,,,,
373941.403,wf-validation-0213,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016125000000000002,GENERATE_TEXT,,,agent-1-infra-213,0.005208333333333333,,,,149,,,,0.0,,,,,,,,,
373941.408,wf-validation-0213,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-213,,,,,,,,,,,,,,,,,,
373941.408,wf-validation-0213,agent-1,LLM_DISPATCH,378514.1929776395,,0.0016125000000000002,GENERATE_TEXT,,4572.785041156568,,,,0.0,0.0,149,,,,,,,,,,,,,
375147.013,wf-validation-0214,agent-1,AGENT_RECEIVE,,,,,,,,,48,,,,,,,,,48,1,,,,,,
375147.013,wf-validation-0214,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016100000000000003,GENERATE_TEXT,,,agent-1-infra-214,0.005208333333333333,,,,149,,,,0.0,,,,,,,,,
375147.018,wf-validation-0214,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-214,,,,,,,,,,,,,,,,,,
375147.018,wf-validation-0214,agent-1,LLM_DISPATCH,378974.22171514673,,0.0016100000000000003,GENERATE_TEXT,,3827.203749670371,,,,0.0,0.0,149,,,,,,,,,,,,,
375774.213,wf-validation-0215,agent-1,AGENT_RECEIVE,,,,,,,,,51,,,,,,,,,51,1,,,,,,
375774.213,wf-validation-0215,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016175000000000002,GENERATE_TEXT,,,agent-1-infra-215,0.005208333333333333,,,,149,,,,0.0,,,,,,,,,
375774.218,wf-validation-0215,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-215,,,,,,,,,,,,,,,,,,
375774.218,wf-validation-0215,agent-1,LLM_DISPATCH,379725.06060096406,,0.0016175000000000002,GENERATE_TEXT,,3950.8421794145165,,,,0.0,0.0,149,,,,,,,,,,,,,
376180.681,wf-validation-0216,agent-1,AGENT_RECEIVE,,,,,,,,,49,,,,,,,,,49,1,,,,,,
376180.681,wf-validation-0216,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016125000000000002,GENERATE_TEXT,,,agent-1-infra-216,0.005208333333333333,,,,149,,,,0.0,,,,,,,,,
376180.686,wf-validation-0216,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-216,,,,,,,,,,,,,,,,,,
376180.686,wf-validation-0216,agent-1,LLM_DISPATCH,380828.08149720327,,0.0016125000000000002,GENERATE_TEXT,,4647.39574584919,,,,0.0,0.0,149,,,,,,,,,,,,,
377563.907,wf-validation-0217,agent-1,QUEUE_ENTER,,,,,,,,,,,,,,,1,,,,,,,,,,
378279.422,wf-validation-0212,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
378279.422,wf-validation-0217,agent-1,QUEUE_EXIT,,,,,,,,,,,,,,0,,,,,,,,,,715.5147026349441,
378279.422,wf-validation-0217,agent-1,AGENT_RECEIVE,,,,,,,,,48,,,,,,,,,48,1,,,,,,
378279.422,wf-validation-0217,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016300000000000002,GENERATE_TEXT,,,agent-1-infra-217,0.005208333333333333,,,,151,,,,0.0,,,,,,,,,
378279.422,wf-validation-0212,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016250000000000001,4565.295473389502,,validation
378279.427,wf-validation-0217,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-217,,,,,,,,,,,,,,,,,,
378279.427,wf-validation-0217,agent-1,LLM_DISPATCH,382010.4444258929,,0.0016300000000000002,GENERATE_TEXT,,3731.0170194621687,,,,0.0,0.0,151,,,,,,,,,,,,,
378514.193,wf-validation-0213,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,149,,,,,,,,,,,,,
378514.193,wf-validation-0213,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016125000000000002,4572.790249489888,,validation
378974.222,wf-validation-0214,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,149,,,,,,,,,,,,,
378974.222,wf-validation-0214,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016100000000000003,3827.20895800367,,validation
379389.220,wf-validation-0218,agent-1,AGENT_RECEIVE,,,,,,,,,49,,,,,,,,,49,1,,,,,,
379389.220,wf-validation-0218,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016325,GENERATE_TEXT,,,agent-1-infra-218,0.005208333333333333,,,,151,,,,0.0,,,,,,,,,
379389.226,wf-validation-0218,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-218,,,,,,,,,,,,,,,,,,
379389.226,wf-validation-0218,agent-1,LLM_DISPATCH,383529.68525912234,,0.0016325,GENERATE_TEXT,,4140.459684373884,,,,0.0,0.0,151,,,,,,,,,,,,,
379679.047,wf-validation-0219,agent-1,AGENT_RECEIVE,,,,,,,,,51,,,,,,,,,51,1,,,,,,
379679.047,wf-validation-0219,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016275,GENERATE_TEXT,,,agent-1-infra-219,0.005208333333333333,,,,150,,,,0.0,,,,,,,,,
379679.053,wf-validation-0219,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-219,,,,,,,,,,,,,,,,,,
379679.053,wf-validation-0219,agent-1,LLM_DISPATCH,383500.5936528045,,0.0016275,GENERATE_TEXT,,3821.541101007853,,,,0.0,0.0,150,,,,,,,,,,,,,
379725.061,wf-validation-0215,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,149,,,,,,,,,,,,,
379725.061,wf-validation-0215,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016175000000000002,3950.847387747839,,validation
380436.224,wf-validation-0220,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
380436.224,wf-validation-0220,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016350000000000002,GENERATE_TEXT,,,agent-1-infra-220,0.005208333333333333,,,,151,,,,0.0,,,,,,,,,
380436.229,wf-validation-0220,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-220,,,,,,,,,,,,,,,,,,
380436.229,wf-validation-0220,agent-1,LLM_DISPATCH,384234.55059129366,,0.0016350000000000002,GENERATE_TEXT,,3798.3215580451047,,,,0.0,0.0,151,,,,,,,,,,,,,
380828.081,wf-validation-0216,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,149,,,,,,,,,,,,,
380828.081,wf-validation-0216,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016125000000000002,4647.400954182493,,validation
381725.802,wf-validation-0221,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
381725.802,wf-validation-0221,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016450000000000002,GENERATE_TEXT,,,agent-1-infra-221,0.005208333333333333,,,,152,,,,0.0,,,,,,,,,
381725.808,wf-validation-0221,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-221,,,,,,,,,,,,,,,,,,
381725.808,wf-validation-0221,agent-1,LLM_DISPATCH,386176.83630913065,,0.0016450000000000002,GENERATE_TEXT,,4451.028605430727,,,,0.0,0.0,152,,,,,,,,,,,,,
382010.444,wf-validation-0217,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,151,,,,,,,,,,,,,
382010.444,wf-validation-0217,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016300000000000002,4446.536930430448,,validation
382462.442,wf-validation-0222,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
382462.442,wf-validation-0222,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016250000000000001,GENERATE_TEXT,,,agent-1-infra-222,0.005208333333333333,,,,150,,,,0.0,,,,,,,,,
382462.447,wf-validation-0222,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-222,,,,,,,,,,,,,,,,,,
382462.447,wf-validation-0222,agent-1,LLM_DISPATCH,386854.4666670648,,0.0016250000000000001,GENERATE_TEXT,,4392.019854224562,,,,0.0,0.0,150,,,,,,,,,,,,,
383212.765,wf-validation-0223,agent-1,QUEUE_ENTER,,,,,,,,,,,,,,,1,,,,,,,,,,
383500.594,wf-validation-0219,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
383500.594,wf-validation-0223,agent-1,QUEUE_EXIT,,,,,,,,,,,,,,0,,,,,,,,,,287.82827614521375,
383500.594,wf-validation-0223,agent-1,AGENT_RECEIVE,,,,,,,,,49,,,,,,,,,49,1,,,,,,
383500.594,wf-validation-0223,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016125000000000002,GENERATE_TEXT,,,agent-1-infra-223,0.005208333333333333,,,,149,,,,0.0,,,,,,,,,
383500.594,wf-validation-0219,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016275,3821.5463093411527,,validation
383500.599,wf-validation-0223,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-223,,,,,,,,,,,,,,,,,,
383500.599,wf-validation-0223,agent-1,LLM_DISPATCH,388035.31939530745,,0.0016125000000000002,GENERATE_TEXT,,4534.720534169615,,,,0.0,0.0,149,,,,,,,,,,,,,
383529.685,wf-validation-0218,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,151,,,,,,,,,,,,,
383529.685,wf-validation-0218,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016325,4140.464892707183,,validation
384234.551,wf-validation-0220,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,151,,,,,,,,,,,,,
384234.551,wf-validation-0220,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016350000000000002,3798.326766378421,,validation
384956.976,wf-validation-0224,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
384956.976,wf-validation-0224,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.001605,GENERATE_TEXT,,,agent-1-infra-224,0.005208333333333333,,,,148,,,,0.0,,,,,,,,,
384956.981,wf-validation-0224,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-224,,,,,,,,,,,,,,,,,,
384956.981,wf-validation-0224,agent-1,LLM_DISPATCH,389725.6107852764,,0.001605,GENERATE_TEXT,,4768.629326170794,,,,0.0,0.0,148,,,,,,,,,,,,,
385394.816,wf-validation-0225,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
385394.816,wf-validation-0225,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.001605,GENERATE_TEXT,,,agent-1-infra-225,0.005208333333333333,,,,148,,,,0.0,,,,,,,,,
385394.821,wf-validation-0225,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-225,,,,,,,,,,,,,,,,,,
385394.821,wf-validation-0225,agent-1,LLM_DISPATCH,389153.0975316339,,0.001605,GENERATE_TEXT,,3758.276175837622,,,,0.0,0.0,148,,,,,,,,,,,,,
386176.836,wf-validation-0221,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,152,,,,,,,,,,,,,
386176.836,wf-validation-0221,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016450000000000002,4451.03381376405,,validation
386854.467,wf-validation-0222,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
386854.467,wf-validation-0222,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016250000000000001,4392.025062557892,,validation
387343.188,wf-validation-0226,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
387343.188,wf-validation-0226,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016450000000000002,GENERATE_TEXT,,,agent-1-infra-226,0.005208333333333333,,,,152,,,,0.0,,,,,,,,,
387343.193,wf-validation-0226,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-226,,,,,,,,,,,,,,,,,,
387343.193,wf-validation-0226,agent-1,LLM_DISPATCH,391993.1539397331,,0.0016450000000000002,GENERATE_TEXT,,4649.960646280145,,,,0.0,0.0,152,,,,,,,,,,,,,
387592.900,wf-validation-0227,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
387592.900,wf-validation-0227,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016250000000000001,GENERATE_TEXT,,,agent-1-infra-227,0.005208333333333333,,,,150,,,,0.0,,,,,,,,,
387592.905,wf-validation-0227,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-227,,,,,,,,,,,,,,,,,,
387592.905,wf-validation-0227,agent-1,LLM_DISPATCH,391682.97181463375,,0.0016250000000000001,GENERATE_TEXT,,4090.066607005527,,,,0.0,0.0,150,,,,,,,,,,,,,
388035.319,wf-validation-0223,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,149,,,,,,,,,,,,,
388035.319,wf-validation-0223,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016125000000000002,4822.554018648167,,validation
388986.991,wf-validation-0228,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
388986.991,wf-validation-0228,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016250000000000001,GENERATE_TEXT,,,agent-1-infra-228,0.005208333333333333,,,,150,,,,0.0,,,,,,,,,
388986.996,wf-validation-0228,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-228,,,,,,,,,,,,,,,,,,
388986.996,wf-validation-0228,agent-1,LLM_DISPATCH,393283.5906400241,,0.0016250000000000001,GENERATE_TEXT,,4296.5948478426335,,,,0.0,0.0,150,,,,,,,,,,,,,
389153.098,wf-validation-0225,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,148,,,,,,,,,,,,,
389153.098,wf-validation-0225,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.001605,3758.2813841709285,,validation
389725.611,wf-validation-0224,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,148,,,,,,,,,,,,,
389725.611,wf-validation-0224,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.001605,4768.63453450409,,validation
391682.972,wf-validation-0227,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
