time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,waited_ms,workload
5658.002,wf-chat-light-0019,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,10,,,,,,,,,,,,,,,chat-light
5676.007,wf-tool-heavy-0309,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,222,,,,,,,,,,,,,,,tool-heavy
5869.014,wf-chat-light-0020,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,17,,,,,,,,,,,,,,,chat-light
6454.457,wf-chat-light-0021,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,45,,,,,,,,,,,,,,,chat-light
6660.041,wf-chat-light-0022,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,55,,,,,,,,,,,,,,,chat-light
6769.808,wf-chat-light-0023,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,40,,,,,,,,,,,,,,,chat-light
7439.001,wf-chat-light-0024,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,40,,,,,,,,,,,,,,,chat-light
7661.228,wf-chat-light-0025,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,28,,,,,,,,,,,,,,,chat-light
8062.396,wf-chat-light-0026,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,87,,,,,,,,,,,,,,,chat-light
8188.668,wf-chat-light-0027,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,71,,,,,,,,,,,,,,,chat-light
8591.896,wf-tool-heavy-0310,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,105,,,,,,,,,,,,,,,tool-heavy
8856.310,wf-tool-heavy-0311,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,314,,,,,,,,,,,,,,,tool-heavy
8873.427,wf-chat-light-0028,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,11,,,,,,,,,,,,,,,chat-light
8902.217,wf-tool-heavy-0312,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,284,,,,,,,,,,,,,,,tool-heavy
9025.234,wf-tool-heavy-0313,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,190,,,,,,,,,,,,,,,tool-heavy
9027.294,wf-tool-heavy-0314,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,194,,,,,,,,,,,,,,,tool-heavy
9301.919,wf-tool-heavy-0315,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,216,,,,,,,,,,,,,,,tool-heavy
9419.597,wf-chat-light-0029,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,78,,,,,,,,,,,,,,,chat-light
9610.619,wf-tool-heavy-0316,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,219,,,,,,,,,,,,,,,tool-heavy
9817.879,wf-chat-light-0030,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,20,,,,,,,,,,,,,,,chat-light
10615.435,wf-chat-light-0031,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,39,,,,,,,,,,,,,,,chat-light
10944.996,wf-chat-light-0032,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,61,,,,,,,,,,,,,,,chat-light
11152.496,wf-chat-light-0033,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,12,,,,,,,,,,,,,,,chat-light
11165.141,wf-tool-heavy-0317,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,254,,,,,,,,,,,,,,,tool-heavy
11488.550,wf-chat-light-0034,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,58,,,,,,,,,,,,,,,chat-light
11533.540,wf-chat-light-0035,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,50,,,,,,,,,,,,,,,chat-light
11545.929,wf-chat-light-0036,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,41,,,,,,,,,,,,,,,chat-light
11604.961,wf-tool-heavy-0318,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,175,,,,,,,,,,,,,,,tool-heavy
11766.378,wf-chat-light-0037,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,83,,,,,,,,,,,,,,,chat-light
12113.410,wf-tool-heavy-0319,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,243,,,,,,,,,,,,,,,tool-heavy
12705.141,wf-chat-light-0038,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,28,,,,,,,,,,,,,,,chat-light
12866.974,wf-chat-light-0039,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,63,,,,,,,,,,,,,,,chat-light
13497.582,wf-tool-heavy-0320,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,171,,,,,,,,,,,,,,,tool-heavy
13615.214,wf-chat-light-0040,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,75,,,,,,,,,,,,,,,chat-light
13919.677,wf-chat-light-0041,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,68,,,,,,,,,,,,,,,chat-light
14107.128,wf-tool-heavy-0321,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,101,,,,,,,,,,,,,,,tool-heavy
14227.992,wf-tool-heavy-0322,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,187,,,,,,,,,,,,,,,tool-heavy
14346.490,wf-tool-heavy-0323,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,168,,,,,,,,,,,,,,,tool-heavy
14583.063,wf-tool-heavy-0324,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,217,,,,,,,,,,,,,,,tool-heavy
14597.420,wf-tool-heavy-0325,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,245,,,,,,,,,,,,,,,tool-heavy
14684.567,wf-chat-light-0042,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,35,,,,,,,,,,,,,,,chat-light
14840.614,wf-chat-light-0043,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,35,,,,,,,,,,,,,,,chat-light
14966.798,wf-chat-light-0044,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,13,,,,,,,,,,,,,,,chat-light
15158.849,wf-tool-heavy-0326,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,277,,,,,,,,,,,,,,,tool-heavy
15161.704,wf-chat-light-0045,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,42,,,,,,,,,,,,,,,chat-light
15224.159,wf-chat-light-0046,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,55,,,,,,,,,,,,,,,chat-light
15470.160,wf-tool-heavy-0327,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,216,,,,,,,,,,,,,,,tool-heavy
15769.746,wf-chat-light-0047,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,41,,,,,,,,,,,,,,,chat-light
15880.267,wf-chat-light-0048,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,51,,,,,,,,,,,,,,,chat-light
16136.009,wf-tool-heavy-0328,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,166,,,,,,,,,,,,,,,tool-heavy
16558.080,wf-tool-heavy-0329,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,181,,,,,,,,,,,,,,,tool-heavy
17022.390,wf-chat-light-0049,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,64,,,,,,,,,,,,,,,chat-light
17027.109,wf-chat-light-0050,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,45,,,,,,,,,,,,,,,chat-light
17250.855,wf-tool-heavy-0330,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,241,,,,,,,,,,,,,,,tool-heavy
17349.999,wf-tool-heavy-0331,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,186,,,,,,,,,,,,,,,tool-heavy
17579.975,wf-chat-light-0051,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,52,,,,,,,,,,,,,,,chat-light
17871.900,wf-chat-light-0052,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,75,,,,,,,,,,,,,,,chat-light
18260.414,wf-chat-light-0053,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,53,,,,,,,,,,,,,,,chat-light
18527.674,wf-tool-heavy-0332,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,151,,,,,,,,,,,,,,,tool-heavy
18533.388,wf-tool-heavy-0333,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,191,,,,,,,,,,,,,,,tool-heavy
18556.403,wf-chat-light-0054,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,30,,,,,,,,,,,,,,,chat-light
19073.641,wf-tool-heavy-0334,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,237,,,,,,,,,,,,,,,tool-heavy
19308.120,wf-chat-light-0055,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,80,,,,,,,,,,,,,,,chat-light
19565.727,wf-tool-heavy-0335,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,365,,,,,,,,,,,,,,,tool-heavy
20017.102,wf-tool-heavy-0336,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,175,,,,,,,,,,,,,,,tool-heavy
20087.957,wf-chat-light-0056,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,22,,,,,,,,,,,,,,,chat-light
20129.257,wf-tool-heavy-0337,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,223,,,,,,,,,,,,,,,tool-heavy
20582.565,wf-tool-heavy-0338,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,248,,,,,,,,,,,,,,,tool-heavy
20685.943,wf-chat-light-0057,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,12,,,,,,,,,,,,,,,chat-light
20777.167,wf-tool-heavy-0339,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,217,,,,,,,,,,,,,,,tool-heavy
20785.486,wf-chat-light-0058,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,77,,,,,,,,,,,,,,,chat-light
21360.334,wf-chat-light-0059,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,81,,,,,,,,,,,,,,,chat-light
21583.606,wf-chat-light-0060,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,73,,,,,,,,,,,,,,,chat-light
21733.135,wf-chat-light-0061,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,59,,,,,,,,,,,,,,,chat-light
21774.205,wf-tool-heavy-0340,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,225,,,,,,,,,,,,,,,tool-heavy
21871.512,wf-chat-light-0062,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,63,,,,,,,,,,,,,,,chat-light
21888.774,wf-tool-heavy-0341,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,216,,,,,,,,,,,,,,,tool-heavy
22344.493,wf-chat-light-0063,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,86,,,,,,,,,,,,,,,chat-light
22584.801,wf-tool-heavy-0342,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,186,,,,,,,,,,,,,,,tool-heavy
22701.433,wf-tool-heavy-0343,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,162,,,,,,,,,,,,,,,tool-heavy
22842.319,wf-chat-light-0064,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,51,,,,,,,,,,,,,,,chat-light
22978.395,wf-tool-heavy-0344,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,182,,,,,,,,,,,,,,,tool-heavy
22999.567,wf-chat-light-0065,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,65,,,,,,,,,,,,,,,chat-light
23057.737,wf-chat-light-0066,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,58,,,,,,,,,,,,,,,chat-light
23594.318,wf-chat-light-0067,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,63,,,,,,,,,,,,,,,chat-light
23784.215,wf-tool-heavy-0345,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,163,,,,,,,,,,,,,,,tool-heavy
24171.973,wf-chat-light-0068,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,67,,,,,,,,,,,,,,,chat-light
24403.107,wf-tool-heavy-0346,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,133,,,,,,,,,,,,,,,tool-heavy
24804.977,wf-chat-light-0069,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,94,,,,,,,,,,,,,,,chat-light
24860.215,wf-chat-light-0070,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,67,,,,,,,,,,,,,,,chat-light
25115.151,wf-chat-light-0071,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,61,,,,,,,,,,,,,,,chat-light
25369.727,wf-tool-heavy-0347,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,175,,,,,,,,,,,,,,,tool-heavy
25539.621,wf-chat-light-0072,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,11,,,,,,,,,,,,,,,chat-light
25563.527,wf-tool-heavy-0348,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,160,,,,,,,,,,,,,,,tool-heavy
25703.184,wf-chat-light-0073,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,68,,,,,,,,,,,,,,,chat-light
26233.663,wf-tool-heavy-0349,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,268,,,,,,,,,,,,,,,tool-heavy
26329.959,wf-chat-light-0074,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,46,,,,,,,,,,,,,,,chat-light
26466.707,wf-chat-light-0075,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,48,,,,,,,,,,,,,,,chat-light
26774.558,wf-chat-light-0076,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,38,,,,,,,,,,,,,,,chat-light
26835.132,wf-chat-light-0077,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,37,,,,,,,,,,,,,,,chat-light
27077.919,wf-chat-light-0078,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,104,,,,,,,,,,,,,,,chat-light
27491.888,wf-chat-light-0079,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,59,,,,,,,,,,,,,,,chat-light
27501.237,wf-tool-heavy-0350,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,145,,,,,,,,,,,,,,,tool-heavy
28003.227,wf-chat-light-0080,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,68,,,,,,,,,,,,,,,chat-light
28117.340,wf-chat-light-0081,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,10,,,,,,,,,,,,,,,chat-light
28228.895,wf-chat-light-0082,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,52,,,,,,,,,,,,,,,chat-light
29158.822,wf-tool-heavy-0351,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,167,,,,,,,,,,,,,,,tool-heavy
29180.405,wf-tool-heavy-0352,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,60,,,,,,,,,,,,,,,tool-heavy
29458.622,wf-chat-light-0083,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,54,,,,,,,,,,,,,,,chat-light
29648.698,wf-chat-light-0084,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,30,,,,,,,,,,,,,,,chat-light
29675.849,wf-tool-heavy-0353,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,298,,,,,,,,,,,,,,,tool-heavy
29914.253,wf-chat-light-0085,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,61,,,,,,,,,,,,,,,chat-light
30216.411,wf-chat-light-0086,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,82,,,,,,,,,,,,,,,chat-light
30257.303,wf-tool-heavy-0354,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,187,,,,,,,,,,,,,,,tool-heavy
30260.844,wf-tool-heavy-0355,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,200,,,,,,,,,,,,,,,tool-heavy
30784.429,wf-chat-light-0087,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,68,,,,,,,,,,,,,,,chat-light
30973.515,wf-tool-heavy-0356,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,254,,,,,,,,,,,,,,,tool-heavy
31130.914,wf-chat-light-0088,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,44,,,,,,,,,,,,,,,chat-light
31741.964,wf-chat-light-0089,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,86,,,,,,,,,,,,,,,chat-light
31800.504,wf-chat-light-0090,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,77,,,,,,,,,,,,,,,chat-light
32180.566,wf-tool-heavy-0357,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,212,,,,,,,,,,,,,,,tool-heavy
32422.465,wf-tool-heavy-0358,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,200,,,,,,,,,,,,,,,tool-heavy
33051.521,wf-tool-heavy-0359,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,244,,,,,,,,,,,,,,,tool-heavy
33534.221,wf-tool-heavy-0360,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,284,,,,,,,,,,,,,,,tool-heavy
33732.628,wf-tool-heavy-0361,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,263,,,,,,,,,,,,,,,tool-heavy
34077.313,wf-tool-heavy-0362,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,211,,,,,,,,,,,,,,,tool-heavy
34178.925,wf-tool-heavy-0363,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,219,,,,,,,,,,,,,,,tool-heavy
34291.203,wf-tool-heavy-0364,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,211,,,,,,,,,,,,,,,tool-heavy
34499.282,wf-chat-light-0091,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,59,,,,,,,,,,,,,,,chat-light
34572.300,wf-tool-heavy-0365,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,259,,,,,,,,,,,,,,,tool-heavy
34737.609,wf-tool-heavy-0366,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,164,,,,,,,,,,,,,,,tool-heavy
34742.192,wf-chat-light-0092,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,78,,,,,,,,,,,,,,,chat-light
34768.076,wf-chat-light-0093,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,50,,,,,,,,,,,,,,,chat-light
34997.352,wf-chat-light-0094,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,24,,,,,,,,,,,,,,,chat-light
35386.751,wf-chat-light-0095,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,78,,,,,,,,,,,,,,,chat-light
35401.834,wf-tool-heavy-0367,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,200,,,,,,,,,,,,,,,tool-heavy
35653.570,wf-chat-light-0096,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,25,,,,,,,,,,,,,,,chat-light
36014.808,wf-tool-heavy-0368,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,194,,,,,,,,,,,,,,,tool-heavy
36139.316,wf-chat-light-0097,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,52,,,,,,,,,,,,,,,chat-light
36554.937,wf-chat-light-0098,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,24,,,,,,,,,,,,,,,chat-light
36819.044,wf-chat-light-0099,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,40,,,,,,,,,,,,,,,chat-light
36832.998,wf-chat-light-0100,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,10,,,,,,,,,,,,,,,chat-light
36930.982,wf-tool-heavy-0369,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,170,,,,,,,,,,,,,,,tool-heavy
37365.445,wf-chat-light-0101,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,72,,,,,,,,,,,,,,,chat-light
37705.488,wf-chat-light-0102,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,29,,,,,,,,,,,,,,,chat-light
37983.586,wf-chat-light-0103,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,77,,,,,,,,,,,,,,,chat-light
38085.762,wf-chat-light-0104,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,108,,,,,,,,,,,,,,,chat-light
38143.346,wf-chat-light-0105,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,81,,,,,,,,,,,,,,,chat-light
38186.516,wf-tool-heavy-0370,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,250,,,,,,,,,,,,,,,tool-heavy
38345.466,wf-chat-light-0106,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,33,,,,,,,,,,,,,,,chat-light
38449.450,wf-chat-light-0107,ORCHESTRATOR,SUBMIT,,,,,agent-chat,,,,,,,,,39,,,,,,,,,,,,,,,chat-light
38700.709,wf-tool-heavy-0371,ORCHESTRATOR,SUBMIT,,,,,agent-tool,,,,,,,,,43,,,,,,,,,,,,,,,tool-heavy
