time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,waited_ms,workload
97216.932,wf-chat-light-0174,agent-shared,TOOL_DISPATCH,97383.87771116004,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,166.94570547342622,,,,
97233.874,wf-tool-heavy-0316,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,519,2,,,,,,,,
97233.874,wf-tool-heavy-0316,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0022975,CALL_TOOL,,,,agent-shared-infra-687,1.0416666666666667,,,,100,,,,0.0,,,,,,,,,,,,
97233.874,wf-tool-heavy-0316,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
97234.916,wf-tool-heavy-0316,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-687,,,,,,,,,,,,,,,,,,,,,
97234.916,wf-tool-heavy-0316,agent-shared,LLM_DISPATCH,101090.54377482226,,0.0022975,CALL_TOOL,,,3855.6279217878373,,,,0.0,0.0,100,,,,,,,,,,,,,,,,
97296.364,wf-tool-heavy-0320,agent-shared,QUEUE_ENTER,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
97353.547,wf-chat-light-0169,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,644,3,,,,,,,,
97353.547,wf-chat-light-0169,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0024300000000000003,CALL_TOOL,,,,agent-shared-infra-688,1.0416666666666667,,,,82,,,,0.0,,,,,,,,,,,,
97353.547,wf-chat-light-0169,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
97354.588,wf-chat-light-0169,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-688,,,,,,,,,,,,,,,,,,,,,
97354.588,wf-chat-light-0169,agent-shared,LLM_DISPATCH,100542.40742879342,,0.0024300000000000003,CALL_TOOL,,,3187.81894386213,,,,0.0,0.0,82,,,,,,,,,,,,,,,,
97383.878,wf-chat-light-0174,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,662,3,,,,,,,,
97383.878,wf-chat-light-0174,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.002575,CALL_TOOL,,,,agent-shared-infra-689,1.0416666666666667,,,,92,,,,0.0,,,,,,,,,,,,
97383.878,wf-chat-light-0174,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
97384.919,wf-chat-light-0174,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-689,,,,,,,,,,,,,,,,,,,,,
97384.919,wf-chat-light-0174,agent-shared,LLM_DISPATCH,100456.3452324478,,0.002575,CALL_TOOL,,,3071.4258546210954,,,,0.0,0.0,92,,,,,,,,,,,,,,,,
97519.324,wf-tool-heavy-0315,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,99,,,,,,,,,,,,,,,,
97519.324,wf-chat-light-0188,agent-shared,QUEUE_EXIT,,,,,,,,,,,,,,,1,,,,,,,,,,,,,638.484893118075,
97519.324,wf-chat-light-0188,agent-shared,AGENT_RECEIVE,,,,,,,,,,69,,,,,,,,,,69,1,,,,,,,,
97519.324,wf-chat-light-0188,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0016625000000000003,GENERATE_TEXT,,,,agent-shared-infra-690,1.0416666666666667,,,,149,,,,0.0,,,,,,,,,,,,
97519.324,wf-tool-heavy-0315,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0015300000000000001,6677.826170598317,,tool-heavy
97520.365,wf-chat-light-0188,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-690,,,,,,,,,,,,,,,,,,,,,
97520.365,wf-chat-light-0188,agent-shared,LLM_DISPATCH,104141.01273499941,,0.0016625000000000003,GENERATE_TEXT,,,6620.6474645066055,,,,0.0,0.0,149,,,,,,,,,,,,,,,,
97555.078,wf-chat-light-0175,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,144,,,,,,,,,,search-tool,,,,,,
97555.078,wf-chat-light-0175,agent-shared,TOOL_DISPATCH,97666.60652851743,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,111.52860763612208,,,,
97666.607,wf-chat-light-0175,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,649,3,,,,,,,,
97666.607,wf-chat-light-0175,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0031225000000000003,CALL_TOOL,,,,agent-shared-infra-691,1.0416666666666667,,,,150,,,,0.0,,,,,,,,,,,,
97666.607,wf-chat-light-0175,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
97667.648,wf-chat-light-0175,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-691,,,,,,,,,,,,,,,,,,,,,
