time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,waited_ms,workload
37109.573,wf-tool-heavy-0518,agent-tool,LLM_DISPATCH,41117.76049211277,,0.0020525000000000005,CALL_TOOL,,,4008.1874874785394,,,,0.0,0.0,148,,,,,,,,,,,,,,,,
37586.228,wf-chat-light-0183,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,
37704.408,wf-tool-heavy-0636,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,
37754.067,wf-chat-light-0184,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,141,,,,,,,,,,,,,
37900.119,wf-chat-light-0185,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,142,,,,,,,,,,,,,
37917.969,wf-tool-heavy-0637,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,
37951.893,wf-chat-light-0035,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,144,,,,,,,,,,search-tool,,,,,,
37951.893,wf-chat-light-0035,agent-chat,TOOL_DISPATCH,38100.19759549071,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,148.30460328434242,,,,
37956.268,wf-tool-heavy-0638,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,
38100.198,wf-chat-light-0035,agent-chat,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,650,3,,,,,,,,
38100.198,wf-chat-light-0035,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.003945000000000001,GENERATE_TEXT,,,,agent-chat-infra-93,1.0416666666666667,,,,232,,,,0.0,,,,,,,,,,,,
38100.198,wf-chat-light-0035,agent-chat,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
38101.239,wf-chat-light-0035,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-93,,,,,,,,,,,,,,,,,,,,,
38101.239,wf-chat-light-0035,agent-chat,LLM_DISPATCH,43615.99249011136,,0.003945000000000001,GENERATE_TEXT,,,5514.753227953991,,,,0.0,0.0,232,,,,,,,,,,,,,,,,
38123.957,wf-chat-light-0186,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,143,,,,,,,,,,,,,
38179.338,wf-chat-light-0187,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,144,,,,,,,,,,,,,
38576.634,wf-chat-light-0029,agent-chat,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,196,,,,,,,,,,,,,,,,
38576.634,wf-chat-light-0044,agent-chat,QUEUE_EXIT,,,,,,,,,,,,,,,143,,,,,,,,,,,,,29596.554593267436,
38576.634,wf-chat-light-0044,agent-chat,AGENT_RECEIVE,,,,,,,,,,13,,,,,,,,,,13,1,,,,,,,,
38576.634,wf-chat-light-0044,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.0015325,CALL_TOOL,,,,agent-chat-infra-94,1.0416666666666667,,,,150,,,,0.0,,,,,,,,,,,,
38576.634,wf-chat-light-0029,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,4,,,,0.011350000000000002,32924.87515898609,,chat-light
38577.675,wf-chat-light-0044,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-94,,,,,,,,,,,,,,,,,,,,,
38577.675,wf-chat-light-0044,agent-chat,LLM_DISPATCH,42951.137219424054,,0.0015325,CALL_TOOL,,,4373.46202075384,,,,0.0,0.0,150,,,,,,,,,,,,,,,,
38752.335,wf-chat-light-0188,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,144,,,,,,,,,,,,,
38837.689,wf-tool-heavy-0639,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,
39111.264,wf-chat-light-0042,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,118,,,,,,,,,,search-tool,,,,,,
39111.264,wf-chat-light-0042,agent-chat,TOOL_DISPATCH,39342.698965581534,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,231.4351997847515,,,,
39115.632,wf-chat-light-0189,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,
39211.779,wf-chat-light-0039,agent-chat,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,188,,,,,,,,,,,,,,,,
39211.779,wf-chat-light-0045,agent-chat,QUEUE_EXIT,,,,,,,,,,,,,,,144,,,,,,,,,,,,,30114.75704693843,
39211.779,wf-chat-light-0045,agent-chat,AGENT_RECEIVE,,,,,,,,,,42,,,,,,,,,,42,1,,,,,,,,
39211.779,wf-chat-light-0045,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.0012050000000000001,CALL_TOOL,,,,agent-chat-infra-95,1.0416666666666667,,,,110,,,,0.0,,,,,,,,,,,,
39211.779,wf-chat-light-0039,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0020375000000000002,31491.594719672226,,chat-light
39212.821,wf-chat-light-0045,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-95,,,,,,,,,,,,,,,,,,,,,
39212.821,wf-chat-light-0045,agent-chat,LLM_DISPATCH,44015.68943861639,,0.0012050000000000001,CALL_TOOL,,,4802.868570328621,,,,0.0,0.0,110,,,,,,,,,,,,,,,,
39220.594,wf-tool-heavy-0640,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,
39251.923,wf-tool-heavy-0641,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,
