time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,waited_ms,workload
82244.828,wf-chat-light-0068,agent-chat,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,229,,,,,,,,,,,,,,,,
82244.828,wf-chat-light-0085,agent-chat,QUEUE_EXIT,,,,,,,,,,,,,,,68,,,,,,,,,,,,,37373.44865891148,
82244.828,wf-chat-light-0085,agent-chat,AGENT_RECEIVE,,,,,,,,,,61,,,,,,,,,,61,1,,,,,,,,
82244.828,wf-chat-light-0085,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.0015225000000000002,CALL_TOOL,,,,agent-chat-infra-188,1.0416666666666667,,,,137,,,,0.0,,,,,,,,,,,,
82244.828,wf-chat-light-0068,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.006862500000000001,45986.86766841861,,chat-light
82245.869,wf-chat-light-0085,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-188,,,,,,,,,,,,,,,,,,,,,
82245.869,wf-chat-light-0085,agent-chat,LLM_DISPATCH,85100.65435803446,,0.0015225000000000002,CALL_TOOL,,,2854.7849568805964,,,,0.0,0.0,137,,,,,,,,,,,,,,,,
82364.257,wf-chat-light-0081,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,149,,,,,,,,,,search-tool,,,,,,
82364.257,wf-chat-light-0081,agent-chat,TOOL_DISPATCH,82574.80087821813,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,210.54363142261084,,,,
82574.801,wf-chat-light-0081,agent-chat,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,310,2,,,,,,,,
82574.801,wf-chat-light-0081,agent-chat,INFRA_SUBMIT,,6.25,0.002045,CALL_TOOL,,,,agent-chat-infra-189,6.25,,,,127,,,,0.0,,,,,,,,,,,,
82574.801,wf-chat-light-0081,agent-chat,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
82581.051,wf-chat-light-0081,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-189,,,,,,,,,,,,,,,,,,,,,
82581.051,wf-chat-light-0081,agent-chat,LLM_DISPATCH,84443.45991308625,,0.002045,CALL_TOOL,,,1862.4090348681184,,,,0.0,0.0,127,,,,,,,,,,,,,,,,
82648.676,wf-chat-light-0154,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,
82666.877,wf-chat-light-0063,agent-chat,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,213,,,,,,,,,,,,,,,,
82666.877,wf-chat-light-0086,agent-chat,QUEUE_EXIT,,,,,,,,,,,,,,,68,,,,,,,,,,,,,37342.26059442212,
82666.877,wf-chat-light-0086,agent-chat,AGENT_RECEIVE,,,,,,,,,,82,,,,,,,,,,82,1,,,,,,,,
82666.877,wf-chat-light-0086,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.0018450000000000003,CALL_TOOL,,,,agent-chat-infra-190,1.0416666666666667,,,,164,,,,0.0,,,,,,,,,,,,
82666.877,wf-chat-light-0063,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,4,,,,0.013000000000000001,49150.13794524553,,chat-light
82667.919,wf-chat-light-0086,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-190,,,,,,,,,,,,,,,,,,,,,
82667.919,wf-chat-light-0086,agent-chat,LLM_DISPATCH,86273.8750402023,,0.0018450000000000003,CALL_TOOL,,,3605.9564522875257,,,,0.0,0.0,164,,,,,,,,,,,,,,,,
82957.382,wf-chat-light-0078,agent-chat,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,65,,,,,,,,,,,,,,,,
82957.382,wf-chat-light-0087,agent-chat,QUEUE_EXIT,,,,,,,,,,,,,,,67,,,,,,,,,,,,,36780.73878415047,
82957.382,wf-chat-light-0087,agent-chat,AGENT_RECEIVE,,,,,,,,,,68,,,,,,,,,,68,1,,,,,,,,
82957.382,wf-chat-light-0087,agent-chat,INFRA_SUBMIT,,6.25,0.0012200000000000002,CALL_TOOL,,,,agent-chat-infra-191,6.25,,,,105,,,,0.0,,,,,,,,,,,,
82957.382,wf-chat-light-0078,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.00387,42340.5037182102,,chat-light
82963.632,wf-chat-light-0087,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-191,,,,,,,,,,,,,,,,,,,,,
82963.632,wf-chat-light-0087,agent-chat,LLM_DISPATCH,85128.51638584037,,0.0012200000000000002,CALL_TOOL,,,2164.8844088650944,,,,0.0,0.0,105,,,,,,,,,,,,,,,,
83062.644,wf-tool-heavy-0240,agent-tool,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,171,,,,,,,,,,,,,,,,
83062.644,wf-tool-heavy-0244,agent-tool,QUEUE_EXIT,,,,,,,,,,,,,,,34,,,,,,,,,,,,,32620.322873889112,
83062.644,wf-tool-heavy-0244,agent-tool,AGENT_RECEIVE,,,,,,,,,,200,,,,,,,,,,200,1,,,,,,,,
83062.644,wf-tool-heavy-0244,agent-tool,INFRA_SUBMIT,,6.25,0.0021000000000000003,GENERATE_TEXT,,,,agent-tool-infra-102,6.25,,,,160,,,,0.0,,,,,,,,,,,,
83062.644,wf-tool-heavy-0240,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.00221,38659.58555451061,,tool-heavy
83068.894,wf-tool-heavy-0244,agent-tool,INFRA_COMPLETE,,,,,,,,agent-tool-infra-102,,,,,,,,,,,,,,,,,,,,,
