time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,session_tokens,step,steps,target,total_cost_usd,total_latency_ms,waited_ms,workload
488307.385,wf-validation-0136,agent-1,LLM_DISPATCH,492472.1836249407,,0.0016225,GENERATE_TEXT,,4164.798142051609,,,,0.0,0.0,150,,,,,,,,,,,,,
489013.068,wf-validation-0134,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
489013.068,wf-validation-0134,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.00163,5649.426011439355,,validation
489495.288,wf-validation-0135,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,151,,,,,,,,,,,,,
489495.288,wf-validation-0135,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016350000000000002,4333.756471994799,,validation
492472.184,wf-validation-0136,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
492472.184,wf-validation-0136,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016225,4164.803350384929,,validation
496742.266,wf-validation-0137,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
496742.266,wf-validation-0137,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016450000000000002,GENERATE_TEXT,,,agent-1-infra-137,0.005208333333333333,,,,152,,,,0.0,,,,,,,,,
496742.271,wf-validation-0137,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-137,,,,,,,,,,,,,,,,,,
496742.271,wf-validation-0137,agent-1,LLM_DISPATCH,500830.04043742723,,0.0016450000000000002,GENERATE_TEXT,,4087.7691844389756,,,,0.0,0.0,152,,,,,,,,,,,,,
500830.040,wf-validation-0137,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,152,,,,,,,,,,,,,
500830.040,wf-validation-0137,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016450000000000002,4087.7743927722913,,validation
